2,04225                      0,52216                     31,3296                     37432,8657
2,04225                      0,47824                     28,6944                     38446,8675
2,04225                      0,4636                     27,816                     39460,8693
2,04225                      0,50752                     30,4512                     40474,871
2,04225                      0,49288                     29,5728                     41488,8728
2,04225                      0,50752                     30,4512                     42502,8746
2,04225                      0,52216                     31,3296                     43516,8764
2,04225                      0,55144                     33,0864                     44530,8782
2,04225                      0,56608                     33,9648                     45544,8799
2,04225                      0,54168                     32,5008                     46558,8817
2,04225                      0,55144                     33,0864                     47572,8835
2,04225                      0,53192                     31,9152                     48586,8853
2,04225                      0,54656                     32,7936                     49600,8871
2,04225                      0,54168                     32,5008                     50614,8889
2,04225                      0,55144                     33,0864                     51628,8906
2,04225                      0,55144                     33,0864                     52642,8924
2,04225                      0,55632                     33,3792                     53656,8942
2,04225                      0,5368                     32,208                     54670,896
2,04225                      0,54168                     32,5008                     55684,8978
2,04225                      0,55632                     33,3792                     56698,8995
2,04225                      0,59536                     35,7216                     57712,9013
2,04225                      0,55144                     33,0864                     58726,9031
2,04225                      0,55632                     33,3792                     59740,9049
2,04225                      0,57096                     34,2576                     60754,9067
2,04225                      0,5856                     35,136                     61768,9084
2,04225                      0,54656                     32,7936                     62782,9102
2,04225                      0,5612                     33,672                     63796,912
2,04225                      0,52216                     31,3296                     64810,9138
2,04225                      0,55632                     33,3792                     65824,9156
2,04225                      0,5368                     32,208                     66838,9173
2,04225                      0,59048                     35,4288                     67852,9191
2,04225                      0,54168                     32,5008                     68866,9209
2,04225                      0,58072                     34,8432                     69880,9227
2,04225                      0,57096                     34,2576                     70894,9245
2,04225                      0,60512                     36,3072                     71908,9263
2,04225                      0,60024                     36,0144                     72922,928
2,04225                      0,63928                     38,3568                     73936,9298
2,04225                      0,59048                     35,4288                     74950,9316
2,04225                      0,61                     36,6                     75964,9334
2,04225                      0,61976                     37,1856                     76978,9352
2,04225                      0,61                     36,6                     77992,9369
2,04225                      0,57096                     34,2576                     79006,9387
2,04225                      0,61488                     36,8928                     80020,9405
2,04225                      0,60512                     36,3072                     81034,9423
2,04225                      0,62952                     37,7712                     82048,9441
2,04225                      0,58072                     34,8432                     83062,9458
2,04225                      0,6344                     38,064                     84076,9476
2,04225                      0,58072                     34,8432                     85090,9494
2,04225                      0,64416                     38,6496                     86104,9512
2,04225                      0,60024                     36,0144                     87118,953
2,04225                      0,62952                     37,7712                     88132,9547
2,04225                      0,61488                     36,8928                     89146,9565
2,04225                      0,65392                     39,2352                     90160,9583
2,04225                      0,61976                     37,1856                     91174,9601
2,04225                      0,62952                     37,7712                     92188,9619
2,04225                      0,60512                     36,3072                     93202,9637
2,04225                      0,63928                     38,3568                     94216,9654
2,04225                      0,62952                     37,7712                     95230,9672
2,04225                      0,67832                     40,6992                     96244,969
2,04225                      0,61                     36,6                     97258,9708
2,04225                      0,64904                     38,9424                     98272,9726
2,04225                      0,61976                     37,1856                     99286,9743
2,04225                      0,66856                     40,1136                     100300,9761
2,04225                      0,62464                     37,4784                     101314,9779
2,04225                      0,66368                     39,8208                     102328,9797
2,04225                      0,67344                     40,4064                     103342,9815
2,04225                      0,67832                     40,6992                     104356,9832
2,04225                      0,6344                     38,064                     105370,985
2,04225                      0,6832                     40,992                     106384,9868
2,04225                      0,6344                     38,064                     107398,9886
2,04225                      0,69296                     41,5776                     108412,9904
2,04225                      0,69784                     41,8704                     109426,9921
2,04225                      0,71736                     43,0416                     110440,9939
2,04225                      0,7076                     42,456                     111454,9957
2,04225                      0,66856                     40,1136                     112468,9975
2,04225                      0,6588                     39,528                     113482,9993
2,04225                      0,69296                     41,5776                     114497,0011
2,04225                      0,69296                     41,5776                     115511,0028
2,04225                      0,67344                     40,4064                     116525,0046
2,04225                      0,69296                     41,5776                     117539,0064
2,04225                      0,70272                     42,1632                     118553,0082
2,04225                      0,69296                     41,5776                     119567,01
2,04225                      0,71736                     43,0416                     120581,0117
2,04225                      0,67344                     40,4064                     121595,0135
2,04225                      0,68808                     41,2848                     122609,0153
2,04225                      0,7076                     42,456                     123623,0171
2,04225                      0,7076                     42,456                     124637,0189
2,04225                      0,67832                     40,6992                     125651,0206
2,04225                      0,7076                     42,456                     126665,0224
2,04225                      0,71736                     43,0416                     127679,0242
2,04225                      0,732                     43,92                     128693,026
2,04225                      0,74176                     44,5056                     129707,0278
2,04225                      0,72224                     43,3344                     130721,0296
2,04225                      0,74176                     44,5056                     131735,0313
2,04225                      0,74176                     44,5056                     132749,0331
2,04225                      0,74664                     44,7984                     133763,0349
2,04225                      0,73688                     44,2128                     134777,0367
2,04225                      0,77592                     46,5552                     135791,0385
2,04225                      0,72224                     43,3344                     136805,0402
2,04225                      0,76616                     45,9696                     137819,042
2,04225                      0,76616                     45,9696                     138833,0438
2,04225                      0,7808                     46,848                     139847,0456
2,04225                      0,79056                     47,4336                     140861,0474
2,04225                      0,79544                     47,7264                     141875,0491
2,04225                      0,77592                     46,5552                     142889,0509
2,04225                      0,77592                     46,5552                     143903,0527
2,04225                      0,79056                     47,4336                     144917,0545
2,04225                      0,79056                     47,4336                     145931,0563
2,04225                      0,80032                     48,0192                     146945,058
2,04225                      0,75152                     45,0912                     147959,0598
2,04225                      0,77592                     46,5552                     148973,0616
2,04225                      0,79056                     47,4336                     149987,0634
2,04225                      0,77104                     46,2624                     151001,0652
2,04225                      0,80032                     48,0192                     152015,067
2,04225                      0,78568                     47,1408                     153029,0687
2,04225                      0,81008                     48,6048                     154043,0705
2,04225                      0,78568                     47,1408                     155057,0723
2,04225                      0,81984                     49,1904                     156071,0741
2,04225                      0,79056                     47,4336                     157085,0759
2,04225                      0,79056                     47,4336                     158099,0776
2,04225                      0,81008                     48,6048                     159113,0794
2,04225                      0,77592                     46,5552                     160127,0812
2,04225                      0,82472                     49,4832                     161141,083
2,04225                      0,78568                     47,1408                     162155,0848
2,04225                      0,81008                     48,6048                     163169,0865
2,04225                      0,82472                     49,4832                     164183,0883
2,04225                      0,8296                     49,776                     165197,0901
2,04225                      0,83936                     50,3616                     166211,0919
2,04225                      0,81496                     48,8976                     167225,0937
2,04225                      0,8296                     49,776                     168239,0954
2,04225                      0,82472                     49,4832                     169253,0972
2,04225                      0,84912                     50,9472                     170267,099
2,04225                      0,8296                     49,776                     171281,1008
2,04225                      0,86376                     51,8256                     172295,1026
2,04225                      0,81496                     48,8976                     173309,1044
2,04225                      0,8784                     52,704                     174323,1061
2,04225                      0,8052                     48,312                     175337,1079
2,04225                      0,85888                     51,5328                     176351,1097
2,04225                      0,8784                     52,704                     177365,1115
2,04225                      0,86864                     52,1184                     178379,1133
2,04225                      0,86376                     51,8256                     179393,115
2,04225                      0,88328                     52,9968                     180407,1168
2,04225                      0,84912                     50,9472                     181421,1186
2,04225                      0,89304                     53,5824                     182435,1204
2,04225                      0,86376                     51,8256                     183449,1222
2,04225                      0,9028                     54,168                     184463,1239
2,04225                      0,86864                     52,1184                     185477,1257
2,04225                      0,89792                     53,8752                     186491,1275
2,04225                      0,854                     51,24                     187505,1293
2,04225                      0,90768                     54,4608                     188519,1311
2,04225                      0,8784                     52,704                     189533,1328
2,04225                      0,91744                     55,0464                     190547,1346
2,04225                      0,88328                     52,9968                     191561,1364
2,04225                      0,90768                     54,4608                     192575,1382
2,04225                      0,88816                     53,2896                     193589,14
2,04225                      0,89304                     53,5824                     194603,1418
2,04225                      0,89304                     53,5824                     195617,1435
2,04225                      0,93696                     56,2176                     196631,1453
2,04225                      0,91256                     54,7536                     197645,1471
2,04225                      0,9028                     54,168                     198659,1489
2,04225                      0,88816                     53,2896                     199673,1507
2,04225                      0,92232                     55,3392                     200687,1524
2,04225                      0,88328                     52,9968                     201701,1542
2,04225                      0,93696                     56,2176                     202715,156
2,04225                      0,91256                     54,7536                     203729,1578
2,04225                      0,91256                     54,7536                     204743,1596
2,04225                      0,9516                     57,096                     205757,1613
2,04225                      0,91744                     55,0464                     206771,1631
2,04225                      0,92232                     55,3392                     207785,1649
2,04225                      0,92232                     55,3392                     208799,1667
2,04225                      0,91256                     54,7536                     209813,1685
2,04225                      0,93696                     56,2176                     210827,1702
2,04225                      0,9028                     54,168                     211841,172
2,04225                      0,9516                     57,096                     212855,1738
2,04225                      0,90768                     54,4608                     213869,1756
2,04225                      0,9516                     57,096                     214883,1774
2,04225                      0,95648                     57,3888                     215897,1792
2,04225                      0,93696                     56,2176                     216911,1809
2,04225                      0,94672                     56,8032                     217925,1827
2,04225                      0,976                     58,56                     218939,1845
2,04225                      0,98088                     58,8528                     219953,1863
2,04225                      0,96136                     57,6816                     220967,1881
2,04225                      0,9272                     55,632                     221981,1898
2,04225                      0,99552                     59,7312                     222995,1916
2,04225                      0,99064                     59,4384                     224009,1934
2,04225                      0,99552                     59,7312                     225023,1952
2,04225                      1,01992                     61,1952                     226037,197
2,04225                      0,99552                     59,7312                     227051,1987
2,04225                      0,94672                     56,8032                     228065,2005
2,04225                      0,98576                     59,1456                     229079,2023
2,04225                      0,98576                     59,1456                     230093,2041
2,04225                      0,99552                     59,7312                     231107,2059
2,04225                      1,00528                     60,3168                     232121,2077
2,04225                      0,99552                     59,7312                     233135,2094
2,04225                      0,96624                     57,9744                     234149,2112
2,04225                      1,00528                     60,3168                     235163,213
2,04225                      1,03456                     62,0736                     236177,2148
2,04225                      0,99064                     59,4384                     237191,2166
2,04225                      1,00528                     60,3168                     238205,2183
2,04225                      1,00528                     60,3168                     239219,2201
2,04225                      0,99552                     59,7312                     240233,2219
2,04225                      0,98576                     59,1456                     241247,2237
2,04225                      1,01992                     61,1952                     242261,2255
2,04225                      1,01992                     61,1952                     243275,2272
2,04225                      1,0248                     61,488                     244289,229
2,04225                      1,0004                     60,024                     245303,2308
2,04225                      1,03456                     62,0736                     246317,2326
2,04225                      1,01504                     60,9024                     247331,2344
2,04225                      1,0004                     60,024                     248345,2361
2,04225                      1,03944                     62,3664                     249359,2379
2,04225                      1,05408                     63,2448                     250373,2397
2,04225                      1,01016                     60,6096                     251387,2415
2,04225                      1,02968                     61,7808                     252401,2433
2,04225                      1,02968                     61,7808                     253415,2451
2,04225                      1,08824                     65,2944                     254429,2468
2,04225                      1,02968                     61,7808                     255443,2486
2,04225                      1,08824                     65,2944                     256457,2504
2,04225                      1,06872                     64,1232                     257471,2522
2,04225                      1,0736                     64,416                     258485,254
2,04225                      1,098                     65,88                     259499,2557
2,04225                      1,06872                     64,1232                     260513,2575
2,04225                      1,08336                     65,0016                     261527,2593
2,04225                      1,10776                     66,4656                     262541,2611
2,04225                      1,06872                     64,1232                     263555,2629
2,04225                      1,11752                     67,0512                     264569,2646
2,04225                      1,11264                     66,7584                     265583,2664
2,04225                      1,098                     65,88                     266597,2682
2,04225                      1,11264                     66,7584                     267611,27
2,04225                      1,13704                     68,2224                     268625,2718
2,04225                      1,09312                     65,5872                     269639,2735
2,04225                      1,09312                     65,5872                     270653,2753
2,04225                      1,06872                     64,1232                     271667,2771
2,04225                      1,11264                     66,7584                     272681,2789
2,04225                      1,1224                     67,344                     273695,2807
2,04225                      1,10776                     66,4656                     274709,2825
2,04225                      1,11264                     66,7584                     275723,2842
2,04225                      1,1468                     68,808                     276737,286
2,04225                      1,08824                     65,2944                     277751,2878
2,04225                      1,16144                     69,6864                     278765,2896
2,04225                      1,10776                     66,4656                     279779,2914
2,04225                      1,16144                     69,6864                     280793,2931
2,04225                      1,1224                     67,344                     281807,2949
2,04225                      1,1712                     70,272                     282821,2967
2,04225                      1,1468                     68,808                     283835,2985
2,04225                      1,15168                     69,1008                     284849,3003
2,04225                      1,13704                     68,2224                     285863,302
2,04225                      1,15656                     69,3936                     286877,3038
2,04225                      1,11752                     67,0512                     287891,3056
2,04225                      1,16144                     69,6864                     288905,3074
2,04225                      1,1712                     70,272                     289919,3092
2,04225                      1,1712                     70,272                     290933,3109
2,04225                      1,17608                     70,5648                     291947,3127
2,04225                      1,20048                     72,0288                     292961,3145
2,04225                      1,16144                     69,6864                     293975,3163
2,04225                      1,21024                     72,6144                     294989,3181
2,04225                      1,20048                     72,0288                     296003,3199
2,04225                      1,21512                     72,9072                     297017,3216
2,04225                      1,22976                     73,7856                     298031,3234
2,04225                      2,45464                     147,2784                     299045,3252
2,04225                      1,20048                     72,0288                     300059,327
2,04225                      1,22976                     73,7856                     301073,3288
2,04225                      1,18584                     71,1504                     302087,3305
2,04225                      1,23464                     74,0784                     303101,3323
2,04225                      1,21512                     72,9072                     304115,3341
2,04225                      1,22976                     73,7856                     305129,3359
2,04225                      1,23952                     74,3712                     306143,3377
2,04225                      0,00488                     0,2928                     307157,3394
2,04225                      1,20536                     72,3216                     308171,3412
2,04225                      0,0244                     1,464                     309185,343
2,04225                      1,23952                     74,3712                     310199,3448
2,04225                      0,02928                     1,7568                     311213,3466
2,04225                      1,2444                     74,664                     312227,3483
2,04225                      0,0244                     1,464                     313241,3501
2,04225                      1,23464                     74,0784                     314255,3519
2,04225                      1,28344                     77,0064                     315269,3537
2,04225                      0,01464                     0,8784                     316283,3555
2,04225                      1,2932                     77,592                     317297,3573
2,04225                      2,4888                     149,328                     318311,359
2,04225                      1,29808                     77,8848                     319325,3608
2,04225                      1,25904                     75,5424                     320339,3626
2,04225                      1,29808                     77,8848                     321353,3644
2,04225                      1,28344                     77,0064                     322367,3662
2,04225                      1,3176                     79,056                     323381,3679
2,04225                      1,32736                     79,6416                     324395,3697
2,04225                      1,28344                     77,0064                     325409,3715
2,04225                      1,28344                     77,0064                     326423,3733
2,04225                      1,30784                     78,4704                     327437,3751
2,04225                      1,3176                     79,056                     328451,3768
2,04225                      1,30296                     78,1776                     329465,3786
2,04225                      1,30296                     78,1776                     330479,3804
2,04225                      1,32736                     79,6416                     331493,3822
2,04225                      1,2932                     77,592                     332507,384
2,04225                      1,32736                     79,6416                     333521,3858
2,04225                      1,3176                     79,056                     334535,3875
2,04225                      1,34688                     80,8128                     335549,3893
2,04225                      1,35664                     81,3984                     336563,3911
2,04225                      1,32248                     79,3488                     337577,3929
2,04225                      1,33712                     80,2272                     338591,3947
2,04225                      1,3664                     81,984                     339605,3964
2,04225                      1,36152                     81,6912                     340619,3982
2,04225                      1,36152                     81,6912                     341633,4
2,04225                      1,38592                     83,1552                     342647,4018
2,04225                      1,37128                     82,2768                     343661,4036
2,04225                      1,37128                     82,2768                     344675,4053
2,04225                      1,37128                     82,2768                     345689,4071
2,04225                      1,40544                     84,3264                     346703,4089
2,04225                      1,40544                     84,3264                     347717,4107
2,04225                      1,39568                     83,7408                     348731,4125
2,04225                      1,42008                     85,2048                     349745,4142
2,04225                      1,40544                     84,3264                     350759,416
2,04225                      1,42008                     85,2048                     351773,4178
2,04225                      1,3908                     83,448                     352787,4196
2,04225                      1,40056                     84,0336                     353801,4214
2,04225                      1,40056                     84,0336                     354815,4232
2,04225                      1,42496                     85,4976                     355829,4249
2,04225                      1,4396                     86,376                     356843,4267
2,04225                      1,42496                     85,4976                     357857,4285
2,04225                      1,40056                     84,0336                     358871,4303
2,04225                      1,3908                     83,448                     359885,4321
2,04225                      1,464                     87,84                     360899,4338
2,04225                      1,40056                     84,0336                     361913,4356
2,04225                      1,3908                     83,448                     362927,4374
2,04225                      1,40544                     84,3264                     363941,4392
2,04225                      1,44448                     86,6688                     364955,441
2,04225                      1,43472                     86,0832                     365969,4427
2,04225                      1,4396                     86,376                     366983,4445
2,04225                      1,40056                     84,0336                     367997,4463
2,04225                      1,4396                     86,376                     369011,4481
2,04225                      1,4152                     84,912                     370025,4499
2,04225                      1,4396                     86,376                     371039,4516
2,04225                      1,42496                     85,4976                     372053,4534
2,04225                      1,4152                     84,912                     373067,4552
2,04225                      1,44936                     86,9616                     374081,457
2,04225                      1,40544                     84,3264                     375095,4588
2,04225                      1,4396                     86,376                     376109,4606
2,04225                      1,45912                     87,5472                     377123,4623
2,04225                      1,41032                     84,6192                     378137,4641
2,04225                      1,47376                     88,4256                     379151,4659
2,04225                      1,45912                     87,5472                     380165,4677
2,04225                      1,48352                     89,0112                     381179,4695
2,04225                      1,44448                     86,6688                     382193,4712
2,04225                      1,47864                     88,7184                     383207,473
2,04225                      1,49328                     89,5968                     384221,4748
2,04225                      1,4884                     89,304                     385235,4766
2,04225                      1,42984                     85,7904                     386249,4784
2,04225                      1,47864                     88,7184                     387263,4801
2,04225                      1,42984                     85,7904                     388277,4819
2,04225                      1,49328                     89,5968                     389291,4837
2,04225                      1,47376                     88,4256                     390305,4855
2,04225                      1,4884                     89,304                     391319,4873
2,04225                      1,45912                     87,5472                     392333,489
2,04225                      1,49328                     89,5968                     393347,4908
2,04225                      1,4396                     86,376                     394361,4926
2,04225                      1,50304                     90,1824                     395375,4944
2,04225                      1,464                     87,84                     396389,4962
2,04225                      1,50304                     90,1824                     397403,498
2,04225                      1,44936                     86,9616                     398417,4997
2,04225                      1,50792                     90,4752                     399431,5015
2,04225                      1,44936                     86,9616                     400445,5033
2,04225                      1,51768                     91,0608                     401459,5051
2,04225                      1,48352                     89,0112                     402473,5069
2,04225                      1,5128                     90,768                     403487,5086
2,04225                      1,48352                     89,0112                     404501,5104
2,04225                      1,50304                     90,1824                     405515,5122
2,04225                      1,47376                     88,4256                     406529,514
2,04225                      1,48352                     89,0112                     407543,5158
2,04225                      1,49328                     89,5968                     408557,5175
2,04225                      1,51768                     91,0608                     409571,5193
2,04225                      1,45424                     87,2544                     410585,5211
2,04225                      1,51768                     91,0608                     411599,5229
2,04225                      1,46888                     88,1328                     412613,5247
2,04225                      1,5128                     90,768                     413627,5264
2,04225                      1,50304                     90,1824                     414641,5282
2,04225                      1,4884                     89,304                     415655,53
2,04225                      1,49328                     89,5968                     416669,5318
2,04225                      1,51768                     91,0608                     417683,5336
2,04225                      1,45912                     87,5472                     418697,5354
2,04225                      1,50792                     90,4752                     419711,5371
2,04225                      1,49816                     89,8896                     420725,5389
2,04225                      1,52256                     91,3536                     421739,5407
2,04225                      1,44936                     86,9616                     422753,5425
2,04225                      1,4884                     89,304                     423767,5443
2,04225                      1,49328                     89,5968                     424781,546
2,04225                      1,50304                     90,1824                     425795,5478
2,04225                      1,464                     87,84                     426809,5496
2,04225                      1,52256                     91,3536                     427823,5514
2,04225                      1,464                     87,84                     428837,5532
2,04225                      1,51768                     91,0608                     429851,5549
2,04225                      1,49328                     89,5968                     430865,5567
2,04225                      1,5128                     90,768                     431879,5585
2,04225                      1,50304                     90,1824                     432893,5603
2,04225                      1,51768                     91,0608                     433907,5621
2,04225                      1,464                     87,84                     434921,5639
2,04225                      1,5128                     90,768                     435935,5656
2,04225                      1,49816                     89,8896                     436949,5674
2,04225                      1,49816                     89,8896                     437963,5692
2,04225                      1,50304                     90,1824                     438977,571
2,04225                      1,5128                     90,768                     439991,5728
2,04225                      1,46888                     88,1328                     441005,5745
2,04225                      1,51768                     91,0608                     442019,5763
2,04225                      1,4884                     89,304                     443033,5781
2,04225                      1,52256                     91,3536                     444047,5799
2,04225                      1,50792                     90,4752                     445061,5817
2,04225                      1,4884                     89,304                     446075,5834
2,04225                      1,50304                     90,1824                     447089,5852
2,04225                      1,50792                     90,4752                     448103,587
2,04225                      1,50792                     90,4752                     449117,5888
2,04225                      1,47864                     88,7184                     450131,5906
2,04225                      1,5128                     90,768                     451145,5923
2,04225                      1,50792                     90,4752                     452159,5941
2,04225                      1,50304                     90,1824                     453173,5959
2,04225                      1,50304                     90,1824                     454187,5977
2,04225                      1,50304                     90,1824                     455201,5995
2,04225                      1,47864                     88,7184                     456215,6013
2,04225                      1,52256                     91,3536                     457229,603
2,04225                      1,50304                     90,1824                     458243,6048
2,04225                      1,53232                     91,9392                     459257,6066
2,04225                      1,47864                     88,7184                     460271,6084
2,04225                      1,5128                     90,768                     461285,6102
2,04225                      1,46888                     88,1328                     462299,6119
2,04225                      1,47864                     88,7184                     463313,6137
2,04225                      1,52256                     91,3536                     464327,6155
2,04225                      1,52744                     91,6464                     465341,6173
2,04225                      1,50304                     90,1824                     466355,6191
2,04225                      1,5372                     92,232                     467369,6208
2,04225                      1,51768                     91,0608                     468383,6226
2,04225                      1,50304                     90,1824                     469397,6244
2,04225                      1,50792                     90,4752                     470411,6262
2,04225                      1,54208                     92,5248                     471425,628
2,04225                      1,50304                     90,1824                     472439,6297
2,04225                      1,51768                     91,0608                     473453,6315
2,04225                      1,51768                     91,0608                     474467,6333
